% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,% Silica Concentrate
"56,59","11,69","3612,76","523,825","401,254","10,0328","1,74033","296,334","299,159","300,366","3,17"
"49,7","25,52","2562,5","534,668","402,246","9,98047","1,7229","300,806","299,487","300,366","0,98"
"48,81","25,31","5084,37","565,119","384,351","10,1581","1,7228","298,87","297,248","301,769","1,69"
"64,03","6,26","3357,39","521,597","402,832","9,84889","1,63768","299,737","296,121","298,267","3,21"
"62,51","6,85","3816,85","566,374","406,117","8,82499","1,69199","300,343","300,505","300,228","1,7"
"55,37","16,51","2388,67","499,173","377,7258041958","9,58454","1,68157","299,555","297,848","299,961","1,62"
"48,81","25,31","4487,18","652,497","417,5843770492","9,9006","1,74151","297,809","296,232","299,299","2,83"
"64,03","6,26","2918,89","544,075","398,31","9,86711","1,66378","299,729","302,198","299,44","2,54"
"60,24","8,87","773,7298407767","524,445","396,826","8,97926","1,5309885","249,829","247,302","247,577","2,49"
"56,08","15,23","2593,75","516,968","391,992","9,9046","1,70491","299,927","307,178","301,025","1,13"
"56,22","14,28","4185,9","426,034","415,5117983871","10,4022","1,56816","250,231","248,69","248,863","2,13"
"57,46","10,8","2779,27","591,445","378,132","10,1817","1,72311","299,961","250,736","298,265","2,08"
"50,67","22,08","2072,98","457,425","400,246","9,76971","1,7334","250,149","245,191","248,511","2,3"
"55,69","15,18","2771,88","494,995","394,043","10,0637","1,61732","299,927","300,806","303,003","1,3"
"57,44","14,09","4070,4","548,891","393,488","10,13","1,70367","250,22","253,126","248,95","1,75"
"64,03","6,26","954,2651851852","431,361","392,044","9,95671","1,66765","300,089","297,01","298,166","3,46"
"54,1","15,33","1048,052","596,589","404,735","9,27299","1,71718","299,631","301,715","298,389","1,34"
"48,81","25,31","1968,91","481,471","379,73","9,8911","1,7049","299,644","297,671","299,487","1,28"
"52,75","18,87","2437,15","561,541","404,288","9,79482","1,77636","252,884","248,075","249,411","4,1097790055"
"53,43","17,09","1890,15","557,932","401,422","9,61904","1,76114","250,734","251,265","248,429","2,49"
"64,03","6,26","2097,35","532,227","402,832","9,69708","1,72169","250,269","248,95","250,928","4,9"
"64,03","6,26","2167,97","403,403","398,274","9,77776","1,63377","300,806","250,845","298,958","1,47"
56,"13,81","1461,83637875","418,092","396,976","9,85589","1,71301","299,926","292,681","299,488","1,02"
"64,03","6,26","2762,53","540,503","391,28","9,87189","1,65418","300,343","304,444","296,773","2,54"
"52,61","20,24","3861,6","505,035","398,2","9,94686","1,76581","250,581","251,326","250,062","1,34"
"56,02","13,51","2863,97","476,479","380,109988764","8,7537377278","1,73145","301,532","313,562","300,29","3,77"
"51,62","19,01","3813,97","470,048","378,0344848485","10,043","1,7104","299,295","303,428","299,432","3,8333004318"
"55,79","15,52","2645,37","481,996","400,172","10,116","1,61347","301,483","296,982","300,087","1,6"
"49,58","22,87","2805,41","536,66","400,934","9,56174","1,65074","299,788","305,362","300,078","0,97"
"48,81","25,31","2084,92","373,3909649123","380,9390873016","9,53706","1,6848436842","299,779","304,725","299,998","0,66"
"48,81","25,31","2971,15","333,8","379,8895454545","10,3033","1,68316","298,284","299,594","300,806","1,02"
"59,72","9,22","2242,55","568,68","396,989","9,45394","1,76924","176,1515694072","186,0187601376","185,8680840708","3,11"
"48,81","25,31","2648,9","425,81","377,603","9,80893","1,68335","302,124","309,395","298,489","1,52"
"50,22","23,8","1986,33","444,157","403,569","9,78702","1,60198","249,454","249,936","251,335","3,8040110906"
"64,03","6,26","3218,5","447,65","398,773","10,0229","1,64407","298,828","253,502","299,487","1,73"
"59,72","9,22","1814,5","525,173","397,168","9,66206","1,71205","177,2535591608","179,2606495453","178,2601352016","1,44"
"56,09","15,79","4001,62","538,716","416,3975294118","9,45952","1,6695","300,088","299,774","299,519","1,44"
"54,38","17,41","743,4981527778","349,0534009077","397,049056231","9,53262","1,5306536747","250,25","260,938","248,262","3,5035091616"
"51,3","24,52","3871,09","497,243","406,469","10,1733","1,71367","249,572","249,207","251,935","2,08"
"57,46","10,8","342,011","596,783","395,291","10,123","1,70792","300,686","299,749","298,468","4,5724133148"
"64,03","6,26","3261,36","415,562","398,82","9,90706","1,65119","300,463","298,716","298,864","1,06"
"52,41","21,29","4597,66","542,857","403,589","9,58518","1,66227","303,076","303,552","299,927","2,29"
"53,2",18,"1933,72","534,211","394,186","9,37091","1,73478","250,598","247,96","249,829","3,43"
"56,08","15,23","2438,86","434,028","397,548","9,63418","1,69245","299,894","294,198","302,352","1,1"
"52,28","19,47","2117,8242307692","532,757","399,413","9,47202","1,64183","300,352","301,764","299,714","1,69"
"64,03","6,26","3693,48","581,055","398,966","9,7591","1,71854","299,057","251,517","301,493","1,85"
"50,92","21,67","2408,22","549,724","396,678","9,54244","1,74278","250,415","248,583","249,976","1,5"
"58,62","10,22","2338,15","469,121","401,074","9,7745","1,72587","299,33","298,683","301,79","1,11"
"57,46","10,8","3041,94","390,839","378,933","9,90633","1,68971","301,465","299,239","298,899","2,08"
"52,33","16,95","4861,2","383,826","397,654","10,0571","1,6705","249,093","252,629","250,447","1,06"
"58,61","8,99","3296,13","409,72","406,695","10,2842","1,70358","249,715","250,383","250,269","2,49"
"56,09","15,79","3451,08","529,441","415,8522352941","9,47591","1,67836","300,481","295,617","299,076","1,44"
"61,38","8,4",2875,"534,264","398,861","9,72973","1,73383","200,539","196,243","198,559","4,01"
"52,61","20,24","3628,91","575,562","408,0843214794","9,35687","1,67814","250,306","246,094","250,325","3,05"
"55,17","14,35","2432,22","551,147","395,801","9,50897","1,74932","250,049","253,784","248,511","3,6132876712"
"64,03","6,26","2999,91","469,971","406,348","9,94685","1,64417","297,949","302,344","297,07","3,36"
"48,46","24,9","2403,08","417,402","378,6977132867","8,98135","1,63452","299,374","296,929","297,472","2,38"
"45,38","30,9","2252,03","601,704","399,623","9,72775","1,73318","299,662","298,177","299,303","1,34"
"55,17","14,35","2068,52","555,42","399,316","9,43794","1,7473","264,111","258,398","250,488","2,23"
"52,67","17,88","978,024188251","254,9237275449","383,8055699482","9,00977","1,5199591154","178,012002809","216,3163191948","294,2946808052","2,4"
"55,1","15,95","2569,66","597,925","377,818","10,0132","1,74321","300,204","298,5","302,124","2,52"
"64,03","6,26","2125,16","440,421","400,169","9,73013","1,58071","297,533","249,25","297,915","1,01"
"57,46","10,8","777,628","544,067","399,668","10,1539","1,70087","251,477","302,772","298,367","5,2"
"50,7","23,17","3497,8","710,696","412,0566528117","9,60621","1,76485","300,469","297,58","300,249","1,15"
"53,54","18,74","2344,85","342,031","411,8554290172","9,96933","1,5203845729","250,306","250,461","250,989","3,5468106107"
"56,42","12,99","3463,48","444,946","399,023","9,9616","1,74413","249,39","250,708","249,39","2,02"
"64,03","6,26","2698,72","486,522","403,94","9,68326","1,73706","301,43","249,549","299,479","1,82"
"64,03","6,26","4283,29","565,235","400,334","10,2788","1,69478","300,467","255,262","298,389","2,6"
"57,17","10,91","2104,27","506,079","398,255","9,58106","1,7465","219,981","222,675","218,813","1,52"
"49,93","22,17","2136,41","525,394","399,829","9,58316","1,73272","249,408","247,577","251,703","3,52"
"64,03","6,26","3673,67","501,831","400,84","10,1225","1,67853","301,377","249,599","301,025","2,01"
"55,4","14,93","1892,94","543,707","393,22","9,53271","1,75216","249,39","253,291","250,374","3,27"
"59,72","9,22","1962,64","552,998","394,006","9,59282","1,75223","200,165","200,475","201,503","3,11"
"54,88","16,69","3265,75","590,452","398,97","9,86449","1,7118","299,581","304,354","297,783","3,69"
"64,03","6,26","3309,96","538,645","394,744","10,0835","1,67668","298,042","301,964","302,37","2,88"
"64,03","6,26","3849,61","341,8005","390,158","10,2539","1,592445","300,07","295,889","302,342","1,49"
"53,01","20,32","1813,23","555,542","400,832","9,94776","1,75945","299,129","305,269","297,196","5,23"
"64,03","6,26","3335,63","568,834","398,803","9,89492","1,68355","299,867","293,125","300,099","4,36"
"53,72","14,87","3498,63","470,607","400,769","10,3037","1,66671","300,565","302,313","301,904","1,32"
"53,41","18,37","4675,02","556,395","379,166","9,51155","1,71523","300,435","299,145","298,506","5,0221626617"
"49,76","24,21","2050,93","520,227","400,959","9,24775","1,7191","249,546","256,91","249,159","3,02"
"58,26","12,88","2523,63","259,177","380,8711454006","9,17791","1,57705","298,789","296,934","298,828","1,21"
"64,03","6,26","393,5396086957","507,538","395,707","9,93656","1,75671","299,218","250,971","301,67","1,58"
"64,03","6,26","4363,28","479,126","400,781","10,1534","1,6321","250,928","256,201","250,269","1,59"
"45,38","30,9","2322,58","600,462","402,072","9,793","1,73658","299,487","302,477","297,49","1,34"
"54,14","14,69","2836,36","547,475","379,1568571429","9,47099","1,71809","299,7","295,54","302,545","2,72"
"53,79","16,57","3112,46","529,561","404,766","10,0032","1,68846","299,334","299,245","300,879","1,64"
"65,78","1,31","3501,54","404,073","412,854","9,67688","1,66907","298,563","295,786","301,332","1,66"
"57,44","14,09","4497,03","463,174","400,983","9,84566","1,75442","250,755","248,045","249,17","1,18"
"52,61","20,24","300,4324184579","364,3593946252","407,3398762841","8,93457","1,5210764745","249,902","250,34","249,701","5,03"
"51,34","23,16","2990,23","552,784","417,8827445255","9,75786","1,71719","298,389","299,759","301,25","2,08"
"57,46","10,8","2975,7232527881","453,1482238806","376,9762808511","10,124","1,6398709398","300,2518820225","248,9000674157","298,8152752809","2,78"
"52,12","21,39","4426,89","502,895","380,377","9,71416","1,71531","301,206","302,243","299,603","1,57"
"50,75","20,45","2251,7918695652","612,689","401,858","9,73319","1,75642","300,184","296,203","297,874","2,17"
"57,34","13,06","433,6289","565,218","399,964","9,7999","1,76427","247,817","248,048","249,991","2,42"
"48,81","25,31","2349,61","560,489","381,243","9,45722","1,72102","299,268","299,104","299,034","0,66"
"64,03","6,26","3101,99","497,437","403,049","9,80187","1,67758","249,348","248,552","249,103","3,59"
"57,46","10,8","4362,47","552,598","405,574","9,89509","1,73173","299,419","245,478","296,629","2,06"
"64,03","6,26","2131,25","390,63","396,135","9,77876","1,574","301,994","249,44","301,434","1,09"
"48,81","25,31","5300,28","284,155","381,246","10,0274","1,5200570149","299,487","302,172","299,171","0,91"
"52,78","17,22","1512,92","473,293","393,965","10,2794","1,72425","298,278","294,629","301,78","1,66"
"53,38","18,38","4806,3","429,547","404,433","10,1027","1,69369","299,724","296,799","301,55","2,88"
"57,46","10,8","4023,02","515,261","399,257","10,2248","1,66859","250,488","246,088","248,05","2,01"
"56,73","12,73","2386,55","560,486","392,484","9,65517","1,76336","199,945","199,962","198,55","1,45"
"56,91","12,62","2038,54","499,37","403,57","9,65011","1,76635","249,053","251,477","251,125","2,59"
"57,46","10,8","3539,92","486,226","401,152","10,2156","1,65954","252,246","306,138","301,354","2,19"
"57,46","10,8",3923,"540,686","402,812","10,0602","1,70292","300,336","253,654","301,002","4,72"
"57,46","10,8","4424,89","438,819","400,019","10,4124","1,67782","249,539","248,819","249,108","3,72"
"56,39","13,53","2068,36","416,756","397,742","9,68869","1,5382906396","252,108","245,789","252,015","1,64"
"64,03","6,26","4130,48","507,668","406,874","9,52171","1,68863","248,972","248,681","250,572","2,7635816752"
"50,03","24,09","2754,13","500,06","397,163","10,0427","1,75523","248,576","245,954","250,343","1,3"
"53,68","19,08","3938,46","505,662","400,374","9,83691","1,72181","300,366","304,646","297,805","1,15"
"57,37","13,06","369,727","261,5053198091","409,5492033708","9,03311","1,5314241975","200,055","201,112","199,414","1,1"
"64,03","6,26","3506,31","441,59","401,589","9,9503","1,68908","300,531","298,116","298,556","1,06"
"64,03","6,26","2952,81","476,916","403,215","9,82835","1,58056","299,842","250,1","298,254","1,74"
"53,35","19,55","1638,36","543,755","400,634","9,69103","1,73857","249,963","249,097","250,599","3,7"
"64,03","6,26","1324,84","368,131","400,439","10,0348","1,64082","300,554","295,966","298,705","0,99"
"57,46","10,8","4769,82","534,762","400,272","10,4442","1,71166","249,748","250,911","248,257","2,21"
"64,03","6,26","4490,93","520,02","400,618","10,1221","1,71401","250,261","250,142","250,768","1,73"
"53,48","20,98","2471,05","503,184","401,632","9,62842","1,71203","300,383","300,453","297,949","1,24"
"64,03","6,26","1154,98","537,102","399,269","9,97823","1,75427","250,37","247,313","250,963","2,59"
"64,03","6,26","88,9886782609","569,745","401,505","10,0983","1,69663","299,26","292,875","298,813","5,0391262136"
"51,62","19,01","3844,42","568,19","378,909","9,99975","1,72837","300,858","256,861","299,791","3,4402282542"
"52,58","18,63","3446,0614563107","377,544","408,301","9,40557","1,5200959164","299,948","298,315","301,538","1,64"
"55,9","14,26","1966,77","401,667","403,187","9,5813","1,7034","250,483","249,38","251,631","1,87"
"49,36","25,87","3019,26","518,457","399,717","9,51329","1,70041","300,229","302,16","298,526","1,5"
"52,17","18,69","318,7053478261","461,026","403,861","9,0416","1,72074","249,843","248,618","250,242","2,38"
"64,03","6,26","3026,35704","398,12","394,133","9,67906","1,60388","300,946","300,606","298,559","1,6"
"58,82","11,46","3324,22","303,864","385,4343611111","9,79792","1,71585","251,774","250,444","249,39","4,3111049724"
"57,76","11,15","1685,5","406,161","396,147","9,6482","1,59986","218,908","218,788","218,129","2,41"
"64,03","6,26","811,9132352941","377,389","400,205","9,75993","1,5821","299,032","293,419","301,534","1,6"
"51,34","23,16","2877,24","548,773","377,605","9,77184","1,71162","299,927","303,731","298,595","5,35"
"50,75","20,45","3572,08","607,843","400,271","9,73148","1,72768","299,913","304,037","302,344","2,64"
"54,77","15,21","4152,17","541,217","399,704","10,4217","1,7329","299,487","298,846","298,893","1,42"
"53,83","20,95","3424,79","449,457","398,566","9,73362","1,74107","299,927","291,636","299,343","2,11"
"58,62","10,22","3728,58","395,531","377,4875","9,63044","1,7012","300,146","297,651","301,737","1,19"
"51,34","23,16","2514,43","540,165","391,672","10,2329","1,68549","299,927","291,402","302,563","2,05"
"52,67","17,88","714,3713477971","248,4126047904","396,323955095","9,29021","1,5199807531","177,4794255618","187,284751977","207,7497455068","2,4"
"64,03","6,26","2916,95","486,545","406,37","9,92742","1,61084","300,641","299,998","301,125","1,39"
"64,03","6,26","3966,71","494,281","396,195","10,15","1,75106","300,458","301,794","297,693","1,12"
"60,18","8,79","2673,83","488,812","378,3096666667","9,7774","1,70672","299,268","300,726","296,642","3,23"
"64,03","6,26","1222,6633333333","589,634","399,221","9,8531","1,70519","299,169","304,751","301,038","1,94"
"57,46","10,8","1944,91","685,723","402,3804530387","9,60576","1,7277","300,02","252,084","302,055","2,08"
"64,03","6,26","2960,94","289,631125","402,599875","10,0483","1,58355","299,409","297,367","299,342","1,33"
"64,03","6,26","2997,2760434783","317,383","404,004","9,90262","1,5198404545","299,927","298,389","302,344","1,6"
"53,06","19,28","4151,17","555,313","383,607","9,54639","1,71209","300,895","299,912","299,051","2,72"
"55,17","14,35","2177,69","600,304","396,755","9,80984","1,73497","304,761","312,98","294,368","3,8259116022"
"55,21","16,62","2889,97","452,959","407,218","9,9673","1,69322","296,617","293,958","300,792","1,39"
"56,7","11,65","3051,33","565,17","417,5242125","9,35079","1,68788","300,788","298,072","299,347","1,49"
"45,6","29,92","2150,3133002129","496,7625900581","411,0994013029","10,6898","1,6584193725","299,707","300,121","299,399","1,32"
"59,22","8,43","1905,46","394,068","417,059","8,82728","1,67523","299,865","296,508","297,791","2,85"
"49,08","26,83","5954,98","738,665","401,0110761905","9,40006","1,70505","298,562","295,16","301,465","3,17"
